time_start,time_end,temperature,precips,clouds
2017-11-26,2017-11-27,"[23, 23, 22, 22, 22, 22, 22, 22, 24, 25, 26, 26.9, 27.9, 28.8, 30, 30, 30, 29, 28, 27, 26, 25, 24, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 45, 66, 93, 95, 95, 95, 81, 82, 87, 89, 66, 26, 8, 20, 26, 35, 59, 80, 93, 98, 98, 97, 93]"
2017-11-27,2017-11-28,"[23, 23, 23, None, 23, 22, 22.7, 23.3, 24, 26, 27, 28, 29, 30.4, 32, 32, 32, 32, 29, 27.6, 27, 26, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[95, 94, 92, 91, 92, 85, 67, 38, 20, 18, 17, 27, 54, 57, 44, 44, 38, 35, 38, 40, 46, 52, 53, 66]"
2017-11-28,2017-11-29,"[23, 23, 23, 24, 24, 24, 24, 24, None, 24, 24, 25, 26, 27, 27, 29, 28.3, 27.7, 27, 26, 25, 24, 24, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[75, 82, 88, 92, 92, 92, 91, 89, 81, 81, 87, 93, 94, 95, 95, 95, 91, 91, 88, 84, 81, 79, 82, 81]"
2017-11-29,2017-11-30,"[22, 22, 22, 23, 22, 22, 22, 22, 23, 25, 27, 28, 29, 28.6, 29, 30, 26.5, 26.4, 27, 26.3, 25, 24.6, 24.2, 23.8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[79, 76, 76, 88, 88, 85, 90, 87, 78, 71, 65, 61, 58, 44, 45, 60, 70, 70, 72, 77, 73, 68, 62, 64]"
2017-11-30,2017-12-01,"[23.4, 23, 23, 21, 23, 22, 22.7, 23.3, 24.9, 26.4, 27.6, 28.8, 30, 30, 30, 31, 29.5, 28, 26, 25.4, 24.6, 23.8, 23, 23]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[70, 77, 81, 80, 74, 77, 79, 71, 67, 72, 72, 77, 83, 82, 80, 78, 83, 78, 78, 80, 74, 68, 57, 46]"
2017-12-01,2017-12-02,"[23, 23, 23, 22, 22, 22, 23, 23, 24, 24, 25, 26, 27, 26.6, 27, 27, 27, 27, 26, 25, 25, 24, 24, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1]","[46, 47, 47, 49, 55, 59, 48, 32, 31, 19, 16, 25, 37, 47, 57, 56, 44, 32, 30, 36, 50, 66, 73, 81]"
2017-12-02,2017-12-03,"[23, 23, 23, 23, 23, 23, 23, 22.4, 23, 24, 26, 27, 26, 27.1, 28, 29, 28, 28, 28, 27, 27, 26, 25, 25]","[0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[90, 96, 98, 98, 92, 79, 82, 87, 88, 90, 85, 76, 71, 87, 95, 96, 96, 96, 93, 84, 82, 86, 88, 88]"
2017-12-03,2017-12-04,"[24, 24, 24, 24, 24, 24, 24, 24, 24, 25, 26, 27, 27, 28, 30, 29, 29, 28, 27, 27, 27, 27, 26, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[87, 93, 94, 86, 86, 87, 86, 83, 79, 79, 85, 94, 95, 91, 72, 67, 77, 85, 93, 90, 88, 94, 96, 97]"
2017-12-04,2017-12-05,"[25, 24, 24, 24, 24, 24, 24, 24, 24, 24, 25.7, 27.3, 29, 30.6, 30, 31, 31, 31, 30, 29, 27.7, 26.3, 25.6, 24.8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 97, 96, 96, 95, 87, 74, 72, 86, 94, 95, 94, 94, 95, 95, 95, 96, 96, 91, 79, 66, 60, 61, 62]"
2017-12-05,2017-12-06,"[24.2, 23.6, 23, 24, 23, 23, 23, 24, 25, 26, 27, 28, 29, 30.1, 32, 32, 32, 31, 30, 29, 27, 27, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[63, 62, 60, 53, 38, 27, 30, 14, 10, 6, 2, 6, 14, 17, 17, 16, 14, 14, 24, 40, 50, 50, 44, 40]"
2017-12-06,2017-12-07,"[25, 24, 24, 24, 24, 24, 25, 24.8, 26, 28, 29, 30, 31, 32, 32, 33, 32, 31, 31, 30, 29, 28, 27, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 41, 42, 39, 27, 21, 27, 42, 49, 31, 3, 0, 2, 4, 7, 19, 25, 35, 50, 56, 60, 57, 54]"
2017-12-07,2017-12-08,"[25, 25, 25, 25, 25, 24, 25, 25, 26, 27, 29, 30, 31, 31.6, 32, 33, 32.3, 31.7, 31, 30, 28, 27.2, 26.4, 25.6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[54, 65, 86, 96, 96, 95, 95, 95, 95, 94, 94, 94, 93, 94, 95, 95, 94, 87, 91, 89, 89, 93, 96, 96]"
2017-12-08,2017-12-09,"[24.8, 24, 24, None, None, 24, 24.3, 24.7, 25.4, 26.2, 27.5, 28.7, 30, 31, 32, 32, 31, 30, 29, 28, 27, 26, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[96, 97, 96, 96, 94, 91, 91, 89, 87, 83, 82, 84, 92, 91, 64, 38, 31, 28, 25, 32, 39, 54, 67, 71]"
2017-12-09,2017-12-10,"[24.5, 24, 23.5, 23, 23.4, 24, 24, 24.2, 25, 25, 25, 26, 27, 29.1, 28, 29, 29, 28, 28, 27, 26, 25, 24, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2]","[68, 66, 72, 76, 69, 63, 73, 73, 67, 78, 77, 72, 78, 80, 87, 90, 81, 74, 70, 62, 59, 62, 67, 67]"
2017-12-10,2017-12-11,"[23.8, 23.6, 23.4, 23.2, 23, 23, 23, 23.6, 24, 25, 26.4, 28, 29, 30.6, 31, 32, 31, 30, 29, 27.6, 27, 27, 26, 25]","[0.2, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0]","[74, 84, 96, 98, 98, 98, 97, 91, 86, 81, 69, 59, 52, 48, 65, 85, 95, 97, 97, 97, 97, 97, 97, 97]"
2017-12-11,2017-12-12,"[25, 24, 24, 24, 24, 24, 24, 24.3, 25, 26, 29, 30, 30, 31.1, 32, 31, 31, 31, 30, 29.1, None, None, None, 25]","[0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 96, 96, 96, 97, 97, 95, 89, 88, 90, 76, 62, 63, 72, 81, 95, 96, 94, 87, 77, 70, 79, 83, 88]"
2017-12-12,2017-12-13,"[24.3, 23.7, 23, 23, 23, 23, 23, 23.7, 25, 26, 27, 27, 28, 27.4, 27, 26.8, 26.6, 26.4, 26.2, 26, 26, 25.6, 25.2, 24.8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[91, 90, 81, 67, 66, 70, 72, 69, 68, 60, 48, 41, 28, 29, 73, 92, 93, 88, 80, 77, 79, 85, 91, 90]"
2017-12-13,2017-12-14,"[24.4, 24, 24, 23, 20, 23, 23.3, 23.7, 24.1, 24.6, 25, 25.5, 26, 25.8, 27, 28, 27, 27, 26, 25, 25, 25, 24, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[85, 82, 85, 86, 90, 93, 95, 94, 62, 47, 39, 32, 33, 50, 70, 70, 66, 74, 71, 66, 67, 71, 81, 92]"
2017-12-14,2017-12-15,"[23, 23, 23, 23, 23, 23, 23, 23.6, 25, 26, 27, 29, 29, 29.4, 30, 30, 29.7, 29.3, 29, 28, 28, 27, 25, 24.6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[95, 77, 53, 42, 37, 40, 43, 26, 18, 17, 16, 17, 12, 14, 15, 31, 58, 83, 86, 95, 96, 96, 95, 95]"
2017-12-15,2017-12-16,"[24.2, 23.8, 23.4, 23, 23, 23, 24, 24.1, 25, 26, 29.4, 29, 30, 30.2, 32, 32, 32, 32, 30, 29, 27.7, 26.3, 25.2, 24.1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[95, 95, 95, 96, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 95, 95, 95, 95, 95, 96, 96, 96, 96, 96]"
2017-12-16,2017-12-17,"[24.1, 24, 24, 24, 23, 24, 24, 24.4, 25, 26, 27, 28, 29, 31, 30, 30, 29.4, 29, 28, 28, 27, 26, 25, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 92, 93, 95, 95, 96, 96, 96, 87, 94, 96, 97, 96, 95, 95]"
2017-12-17,2017-12-18,"[23, 24, 23, 23, 23, 23, 23.3, 23.7, 24, 26, 27.3, 28.7, 30, 31, 29.9, 32, 30.1, 30, 30, 29, 28, 26, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[95, 95, 93, 93, 95, 95, 95, 95, 95, 94, 94, 94, 95, 95, 84, 48, 16, 20, 20, 26, 35, 41, 38, 31]"
2017-12-18,2017-12-19,"[25, 24, 24, 24, 23, 24, 24, 23.9, 26, 27.1, 28.1, 29.2, 30.2, 31.3, 32, 33, 32.3, 31.7, 31, 30, 28, 26, 25, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1]","[22, 21, 18, 18, 19, 14, 12, 11, 8, 4, 10, 14, 15, 15, 16, 32, 34, 40, 52, 59, 62, 65, 69, 77]"
2017-12-19,2017-12-20,"[22, 24, 24, 24, 24, 24, 24, 24.5, 25, 28, 29, 29, 29, 29.1, 31, 31, 31, 29, 29, 29, 28, 27, 26, 26]","[0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 98, 98, 98, 98, 98, 97, 96, 95, 95, 94, 95, 94, 94, 94, 95, 94, 93, 89, 90, 92, 92, 91, 94]"
2017-12-20,2017-12-21,"[25, 25, 25, 25, 25, 24, 24, 24.5, 25, 26, 26.3, 27, 27, 27.2, 28, 28, 27, 27, 27, 26, 26, 25, 25, 24]","[0, 0, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 90, 87, 85, 85, 83, 82, 79, 77, 68, 61, 61, 63, 66, 75, 83, 89, 92, 93, 93, 94, 95, 96, 96]"
2017-12-21,2017-12-22,"[24, 24, 23, 24, 23, 23, 23, 23.7, 25, 26.2, 27.4, 28.6, 29.8, 31, 31, 32, 31, 30, 29, 28, 28, 27, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 97, 97, 97, 96, 87, 75, 55, 23, 4, 3, 3, 5, 8, 19, 30, 41, 47, 58, 65, 66, 75, 93, 98]"
2017-12-22,2017-12-23,"[24, 23, 24, 24, 23, 23, 23.3, 23.7, 24.9, 26.2, 27.4, 28, 30, 29.8, 30, 31, 29.9, 29, 29, 28.7, 28.1, 27.6, 27, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 96, 97, 97, 97, 97, 96, 96, 94, 80, 76, 75, 82, 92, 95, 95, 89, 67, 49, 50, 58, 62, 63, 62]"
2017-12-23,2017-12-24,"[26.3, 25.7, 25, 24, 24, 23, 24, 24, 26, 27, 27.5, 29, 31, 31.5, 32, 31, 31, 30, 29, 28, 28, 27, 26, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[59, 56, 51, 47, 40, 34, 28, 19, 11, 12, 34, 51, 65, 80, 91, 93, 89, 84, 84, 90, 92, 95, 97, 98]"
2017-12-24,2017-12-25,"[25, 25, 22, 24, 24, 24, 25, 24, 25, 27, 29, 29.8, 30.5, 31.3, 32, 32, 31, 31, 30, 29.6, 29, 27, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 0.2, 0.1, 0, 0, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.3, 0.6, 0.8, 0.9, 0.7, 0.7]","[98, 98, 98, 98, 98, 98, 98, 94, 85, 58, 34, 34, 44, 57, 64, 76, 86, 89, 96, 97, 98, 98, 98, 98]"
2017-12-25,2017-12-26,"[25, 24, 22, 21.7, 21.4, 21.2, 20.9, 20.6, 21, 22, 24, 26, 27, 29, 29, 29, 29, 29, 29, 29, 27, 27, 26, 26]","[0.7, 0.9, 1, 0.9, 0.8, 0.8, 0.9, 0.2, 0.2, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[98, 97, 94, 86, 89, 96, 98, 93, 82, 71, 81, 91, 94, 92, 81, 75, 79, 90, 97, 98, 98, 98, 98, 92]"
2017-12-26,2017-12-27,"[25, 24, 24, 23, 23, 23, 23, 23, 23, 25, 26, 27, 28, 29, 29, 30, 29, 29, 28, 27.6, 27.4, 27.2, 26.5, 25.7]","[0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2]","[75, 71, 80, 90, 92, 89, 88, 85, 84, 93, 96, 95, 91, 82, 76, 70, 64, 58, 62, 65, 61, 57, 56, 56]"
2017-12-27,2017-12-28,"[25, 25, 24.7, 24.3, 24, 24, 24, 24, 25, 26, 27, 27.9, 28.7, 29.6, 29, 30, 30.6, 31, 30, 29.2, 29, 28, 27, 26]","[0.2, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1]","[79, 94, 90, 81, 70, 60, 58, 74, 84, 86, 87, 88, 87, 86, 83, 89, 90, 86, 96, 98, 96, 94, 94, 93]"
2017-12-28,2017-12-29,"[25, 24.8, 24.6, 24.4, 24.2, 24, 24, 24.4, 26, 28, 29.1, 30, 31, 32, 32, 32, 32.3, 31, 29, 28, 26.7, 25.3, 24, 24]","[0.1, 0.1, 0.1, 0, 0, 0, 0, 0.2, 0.1, 0.1, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.5]","[93, 92, 90, 85, 78, 76, 73, 69, 59, 48, 34, 32, 27, 26, 33, 40, 48, 54, 66, 76, 78, 81, 88, 92]"
2017-12-29,2017-12-30,"[24, 24, 24, 24, 24, 24, 24, 24, 25, 25, 25.5, 28, 30, 30.6, 31, 32, 32.2, 31, 30, 28.8, 27.9, 26.9, 26.3, 25.6]","[0.5, 0.5, 0.4, 0.3, 0.2, 0.2, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]","[92, 92, 92, 91, 91, 89, 86, 81, 78, 68, 54, 54, 62, 66, 71, 73, 81, 78, 74, 72, 68, 73, 75, 77]"
2017-12-30,2017-12-31,"[25.1, 24.5, 24.4, 24.2, 24, 24, 24, 24, 25, 25, 26, 27.1, 28, 28.5, 28.7, 28.9, 29.1, 29, 28, 26, None, 26, 25, 25]","[0, 0, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1]","[76, 77, 78, 80, 79, 77, 81, 79, 75, 71, 63, 55, 54, 54, 56, 60, 63, 67, 74, 76, 83, 92, 97, 97]"
2017-12-31,2018-01-01,"[24, 23, 23, 23, 23, 23, 23, 24, None, 25, 26, 28, 29, 28, 28, 31, 30, 29, 29, 25.3, 28, 27, 26, 25]","[0.1, 0.1, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.2, 0.2, 0.1]","[95, 90, 92, 93, 93, 91, 90, 86, 76, 82, 78, 70, 69, 79, 85, 85, 85, 82, 79, 81, 84, 88, 90, 91]"
2018-01-01,2018-01-02,"[25, 24, 24, 24, 24, 24, 24, 23.3, 25, 25, 26, 27, 27, 26.2, 27, 27, 26, 26, 26, 26.2, 25, 25, 24, 24]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[90, 85, 81, 79, 77, 78, 77, 78, 82, 84, 84, 84, 84, 84, 83, 80, 80, 79, 80, 81, 82, 83, 84, 85]"
2018-01-02,2018-01-03,"[24, 24, 24, 24, 24, 24, 24, 24.8, 25, 26, 27, 29, 30, 31.3, 31, 30, 30.4, 31, 30, 29, 29, 28, 27, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[86, 86, 86, 86, 86, 86, 84, 80, 77, 77, 77, 76, 70, 67, 72, 78, 80, 78, 77, 76, 73, 64, 58, 51]"
2018-01-03,2018-01-04,"[27, 26, 26, 25, 25, 25, 25, 24, 26, 28, 29, 31, 32, 32.4, 33, 33, 33, 32, 31, 29, 27, 26, 25, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1]","[48, 50, 48, 38, 22, 19, 21, 21, 19, 15, 10, 6, 5, 8, 14, 19, 30, 50, 61, 67, 77, 84, 87, 89]"
2018-01-04,2018-01-05,"[24, 24, 24, 24, 23, 24, 24, 24.2, 26, 27, 28.6, 30, 31, 31.7, 33, 32, 34, 32, 31, 29, 27, 26, 26, 25]","[0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 88, 80, 74, 70, 68, 68, 65, 59, 49, 32, 27, 35, 46, 45, 41, 41, 44, 45, 45, 54, 73, 87, 96]"
2018-01-05,2018-01-06,"[25, 24, 24, 24, 24, 24, 24, 22.8, 24, 24, 23.3, 25, 26, 27, 27, 27, 27, 27, 27, 26.6, 26, 26, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[97, 95, 88, 84, 85, 86, 84, 81, 71, 48, 36, 43, 67, 74, 77, 77, 74, 71, 69, 66, 73, 83, 88, 89]"
2018-01-06,2018-01-07,"[25, 24, 25, 25, 25, 24, 24, 23.4, 25, 26.5, 28, 30, 30, 30.3, 32, 31, 31, 30.5, 30, 29.1, 28, 27, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[87, 83, 80, 79, 80, 80, 79, 77, 76, 78, 78, 76, 72, 71, 73, 79, 81, 79, 79, 80, 78, 77, 91, 87]"
2018-01-07,2018-01-08,"[25, 24, 24, 24, 24, 24, 24, 24, 26, 28, 28.2, 30, 33, 32.6, 33, 34, 33.9, 32, 32, 29.1, 29, 27.5, 26, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[77, 80, 82, 83, 84, 85, 86, 82, 80, 71, 63, 53, 51, 53, 54, 61, 75, 77, 80, 82, 83, 83, 82, 80]"
2018-01-08,2018-01-09,"[26, 25, 25, 24, 24, 23, 24, 22.6, 25, 27, 30, 31, 32, 33, 34, 35, 33, 33, 31, 30.9, 29, 26, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[80, 82, 83, 82, 82, 82, 82, 79, 78, 80, 81, 81, 82, 82, 82, 84, 86, 85, 86, 87, 87, 89, 93, 92]"
2018-01-09,2018-01-10,"[24, 23, 23, 23, 22, 23, 23, 22, 24, 27, 28, 30, 31, 33, 32, 34, 32.7, 31, 30, 29, 27, 26, 25, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 92, 91, 91, 89, 88, 89, 88, 83, 78, 79, 79, 81, 82, 87, 87, 84, 80, 80, 86, 83, 76, 73, 82]"
2018-01-10,2018-01-11,"[24, 23, 23, 23, 23, 23, 22, 22.5, 23, 24, 26, 28, 29, 30, 31, 31, 32, 30, 30, 28, 28, 27, 25, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[87, 88, 87, 87, 87, 88, 86, 84, 83, 81, 80, 80, 79, 80, 76, 59, 42, 37, 39, 48, 55, 61, 64, 66]"
2018-01-11,2018-01-12,"[23, 23, 22, 22, 22, 22, 22, 22.3, 23, 24, 26, 29, 29, 30.3, 32, 32, 32, 31, 30, 28, 27, 26, 25, 24]","[0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[69, 87, 96, 94, 79, 67, 63, 71, 82, 81, 77, 76, 78, 75, 53, 37, 36, 32, 25, 26, 40, 64, 81, 85]"
2018-01-12,2018-01-13,"[23, 23, 23, 23, 23, 23, 23, 23.1, 24, 25, 27, 28, 30, 30.4, 32, 32, 32.8, 32, 31, 29, 29, 27, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[87, 87, 88, 88, 87, 82, 74, 67, 64, 60, 53, 48, 39, 31, 49, 75, 85, 84, 84, 88, 90, 95, 96, 96]"
2018-01-13,2018-01-14,"[24, 24, 25, 24, 24, 24, 23, 23.6, 25, 27, 28.7, 30, 31, 31.8, 32, 33, 33, 31, 30, 28.3, 27, 26, 25, 25]","[0, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1]","[96, 97, 97, 97, 95, 95, 96, 96, 94, 91, 85, 80, 75, 73, 73, 76, 75, 71, 67, 63, 61, 63, 79, 92]"
2018-01-14,2018-01-15,"[24, 24, 24, 24, 24, 24, 24, 24, 24, 26, 28, 28, 30, 31.7, 31, 31, 29.4, 29, 28, 28, 27, 27, 26, 26]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.2, 0.3, 0.4, 0.4, 0.4]","[94, 93, 91, 91, 87, 81, 81, 79, 76, 70, 58, 51, 59, 81, 88, 89, 91, 90, 90, 91, 92, 92, 92, 92]"
2018-01-15,2018-01-16,"[24, 23, 24, 24, 23, 23, 22, 21.5, 22, 23, 24, 26, 27, 29, 29, 31, 30.1, 30, 30, 28.7, 29, 28, 27, 26]","[0.3, 0.3, 0.2, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 92, 91, 90, 89, 86, 84, 84, 84, 83, 91, 91, 95, 96, 94, 89, 87, 79, 76, 76, 75, 76, 79, 78]"
2018-01-16,2018-01-17,"[26, 26, 26, 25, 25, 25, 25, 25.3, 25, 27, 29, 30, 30, 32, 33, 33, 32, 31, 31, 28, None, None, None, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.3]","[77, 77, 78, 77, 76, 76, 78, 76, 74, 73, 66, 55, 49, 49, 59, 73, 77, 79, 71, 72, 73, 75, 76, 76]"
2018-01-17,2018-01-18,"[None, None, None, None, None, 22, 22, 22, 22, 23, 24, 26, 28, 29, None, None, None, 30, 30, 28.4, 28, 28, 27, 26]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]","[80, 90, 91, 83, 75, 71, 72, 74, 78, 90, 95, 95, 95, 95, 96, 97, 97, 97, 96, 97, 97, 92, 80, 69]"
2018-01-18,2018-01-19,"[25, 25, 25, 25, 25, 24, 23, 23.6, 25, 27, 27, 29, 31, 31.6, 32, 32, 31, 30, 30, 29, 28, 27, 26, 25]","[0.2, 0.2, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.2, 0.3, 0.3, 0.4, 0.4, 0.5, 0.6, 0.6, 0.7]","[66, 65, 64, 62, 61, 65, 64, 55, 43, 35, 32, 28, 29, 28, 30, 37, 43, 45, 50, 59, 70, 81, 89, 94]"
2018-01-19,2018-01-20,"[25, 25, 25, 24, 25, 25, 25, 24.6, 25, 26, 29, 29, 31, 31, 31, 31, 31, 31, 30, 29, 29, 28, 28, 27]","[0.6, 0.5, 0.4, 0.3, 0.2, 0.2, 0.1, 0, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0.1, 0.1, 0.1, 0.1, 0.2, 0.2, 0.1]","[96, 96, 93, 86, 76, 66, 52, 37, 29, 33, 37, 28, 13, 14, 26, 41, 55, 57, 62, 67, 71, 74, 78, 78]"
